site_abbreviation,Type,Record_date,common_name,genus,species,Minute_first_detected,Year,Month,Day,Site,Path,Filename
ARM,TER,2016-06-04,Dickcissel,Spiza,americana,1,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-04,Common Yellowthroat,Geothlypis,trichas,7,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-04,Red-winged Blackbird,Agelaius,phoeniceus,7,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-04,Killdeer,Charadrius,vociferus,14,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-04,Horned Lark,Eremophila,alpestris,28,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-04,Ring-necked Pheasant,Phasianus,colchicus,45,2016,Jun,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160604_052500.flac,STRIPS2_0+1_20160604_052500.flac
ARM,TER,2016-06-09,Grasshopper Sparrow,Ammodramus,savannarum,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Western Meadowlark,Sturnella,neglecta,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Dickcissel,Spiza,americana,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Ring-necked Pheasant,Phasianus,colchicus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,American Robin,Turdus,migratorius,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Killdeer,Charadrius,vociferus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,American Goldfinch,Spinus,tristis,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Red-winged Blackbird,Agelaius,phoeniceus,5,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Tree Swallow,Tachycineta,bicolor,6,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Common Yellowthroat,Geothlypis,trichas,6,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Northern Bobwhite,Colinus,virginianus,23,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-09,Horned Lark,Eremophila,alpestris,35,2016,Jun,9,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160609_052400.flac,STRIPS2_0+1_20160609_052400.flac
ARM,TER,2016-06-16,Dickcissel,Spiza,americana,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Red-winged Blackbird,Agelaius,phoeniceus,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Mourning Dove,Zenaida,macroura,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Western Meadowlark,Sturnella,neglecta,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,American Robin,Turdus,migratorius,2,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Ring-necked Pheasant,Phasianus,colchicus,9,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Common Yellowthroat,Geothlypis,trichas,9,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Grasshopper Sparrow,Ammodramus,savannarum,16,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Killdeer,Charadrius,vociferus,35,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-16,Brown-headed Cowbird,Molothrus,ater,48,2016,Jun,16,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160616_052300.flac,STRIPS2_0+1_20160616_052300.flac
ARM,TER,2016-06-29,American Robin,Turdus,migratorius,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Dickcissel,Spiza,americana,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Common Yellowthroat,Geothlypis,trichas,1,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Western Meadowlark,Sturnella,neglecta,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Ring-necked Pheasant,Phasianus,colchicus,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Red-winged Blackbird,Agelaius,phoeniceus,15,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Brown Thrasher,Toxostoma,rufum,18,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Sedge Wren,Cistothorus,platensis,24,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Northern Cardinal,Cardinalis,cardinalis,38,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-06-29,Grasshopper Sparrow,Ammodramus,savannarum,45,2016,Jun,29,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160629_052700.flac,STRIPS2_0+1_20160629_052700.flac
ARM,TER,2016-07-04,Dickcissel,Spiza,americana,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Western Meadowlark,Sturnella,neglecta,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,American Robin,Turdus,migratorius,1,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Northern Cardinal,Cardinalis,cardinalis,10,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Brown-headed Cowbird,Molothrus,ater,19,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Red-winged Blackbird,Agelaius,phoeniceus,32,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Horned Lark,Eremophila,alpestris,32,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Common Yellowthroat,Geothlypis,trichas,47,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Brown Thrasher,Toxostoma,rufum,47,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-04,Ring-necked Pheasant,Phasianus,colchicus,54,2016,Jul,4,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160704_053000.flac,STRIPS2_0+1_20160704_053000.flac
ARM,TER,2016-07-14,Dickcissel,Spiza,americana,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Grasshopper Sparrow,Ammodramus,savannarum,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,American Robin,Turdus,migratorius,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Western Meadowlark,Sturnella,neglecta,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Red-winged Blackbird,Agelaius,phoeniceus,4,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Brown-headed Cowbird,Molothrus,ater,25,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Common Yellowthroat,Geothlypis,trichas,31,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
ARM,TER,2016-07-14,Killdeer,Charadrius,vociferus,43,2016,Jul,14,ARM,ARM\ARM_TER_0519-07142016\STRIPS2_0+1_20160714_053700.flac,STRIPS2_0+1_20160714_053700.flac
EIA,CTL,2015-05-23,American Robin,Turdus,migratorius,4,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Killdeer,Charadrius,vociferus,4,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Red-winged Blackbird,Agelaius,phoeniceus,4,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Common Yellowthroat,Geothlypis,trichas,4,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Savannah Sparrow,Passerculus,sandwichensis,4,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Song Sparrow,Melospiza,melodia,7,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Eastern Meadowlark,Sturnella,magna,7,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Dickcissel,Spiza,americana,19,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Brown-headed Cowbird,Molothrus,ater,19,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Northern Cardinal,Cardinalis,cardinalis,43,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-06-01,Red-winged Blackbird,Agelaius,phoeniceus,1,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Song Sparrow,Melospiza,melodia,1,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,American Robin,Turdus,migratorius,1,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Common Yellowthroat,Geothlypis,trichas,1,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Killdeer,Charadrius,vociferus,9,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Brown-headed Cowbird,Molothrus,ater,9,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Dickcissel,Spiza,americana,15,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Northern Cardinal,Cardinalis,cardinalis,22,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-01,Ring-necked Pheasant,Phasianus,colchicus,26,2015,Jun,1,EIA,EIA\EIA_CTL_0531-06092015\EIA-CTL_0+1_20150601_052700.flac,EIA-CTL_0+1_20150601_052700.flac
EIA,CTL,2015-06-10,Killdeer,Charadrius,vociferus,3,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Red-winged Blackbird,Agelaius,phoeniceus,3,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Common Yellowthroat,Geothlypis,trichas,3,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,American Robin,Turdus,migratorius,3,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Eastern Meadowlark,Sturnella,magna,3,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Song Sparrow,Melospiza,melodia,11,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Brown-headed Cowbird,Molothrus,ater,20,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Dickcissel,Spiza,americana,26,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Mourning Dove,Zenaida,macroura,26,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-10,Brown Thrasher,Toxostoma,rufum,26,2015,Jun,10,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150610_052400.flac,EIA-CTL_0+1_20150610_052400.flac
EIA,CTL,2015-06-19,Ring-necked Pheasant,Phasianus,colchicus,3,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Killdeer,Charadrius,vociferus,3,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,American Robin,Turdus,migratorius,3,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Common Yellowthroat,Geothlypis,trichas,3,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Song Sparrow,Melospiza,melodia,3,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Brown-headed Cowbird,Molothrus,ater,12,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Unknown Bird,,,17,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Dickcissel,Spiza,americana,27,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Eastern Meadowlark,Sturnella,magna,27,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,Mallard,Anas,platyrhynchos,46,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-19,American Goldfinch,Spinus,tristis,46,2015,Jun,19,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150619_052400.flac,EIA-CTL_0+1_20150619_052400.flac
EIA,CTL,2015-06-22,Red-winged Blackbird,Agelaius,phoeniceus,5,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-06-22,American Robin,Turdus,migratorius,5,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-06-22,Common Yellowthroat,Geothlypis,trichas,5,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-06-22,Song Sparrow,Melospiza,melodia,5,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-06-22,Killdeer,Charadrius,vociferus,5,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-06-22,Eastern Meadowlark,Sturnella,magna,28,2015,Jun,22,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150622_052400.flac,EIA-CTL_0+1_20150622_052400.flac
EIA,CTL,2015-07-04,Common Yellowthroat,Geothlypis,trichas,1,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Killdeer,Charadrius,vociferus,1,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Song Sparrow,Melospiza,melodia,1,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,American Robin,Turdus,migratorius,1,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Red-winged Blackbird,Agelaius,phoeniceus,1,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Bell's Vireo,Vireo,bellii,10,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Brown-headed Cowbird,Molothrus,ater,14,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-04,Unknown Bird,,,33,2015,Jul,4,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150704_052900.flac,EIA-CTL_0+1_20150704_052900.flac
EIA,CTL,2015-07-13,Song Sparrow,Melospiza,melodia,5,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,American Robin,Turdus,migratorius,5,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,Red-winged Blackbird,Agelaius,phoeniceus,5,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,Common Yellowthroat,Geothlypis,trichas,5,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,Dickcissel,Spiza,americana,19,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,Brown-headed Cowbird,Molothrus,ater,14,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-07-13,Northern Cardinal,Cardinalis,cardinalis,35,2015,Jul,13,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150713_053500.flac,EIA-CTL_0+1_20150713_053500.flac
EIA,CTL,2015-05-23,Eastern Meadowlark,Sturnella,magna,5,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Red-winged Blackbird,Agelaius,phoeniceus,5,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,American Robin,Turdus,migratorius,5,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Ring-necked Pheasant,Phasianus,colchicus,5,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Killdeer,Charadrius,vociferus,18,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Unknown Bird,,,18,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,American Goldfinch,Spinus,tristis,36,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Tree Swallow,Tachycineta,bicolor,48,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
EIA,CTL,2015-05-23,Horned Lark,Eremophila,alpestris,48,2015,May,23,EIA,EIA\EIA_CTL_0523-09042015\EIA-CTL_0+1_20150523_053200.flac,EIA-CTL_0+1_20150523_053200.flac
